,ind,timestamp,latitude,longitude,country
418,418,2019-09-10 11:02:02,-75.7662,-171.892,Afghanistan
419,419,2019-04-06 04:13:31,-60.333,-59.5642,Lithuania
420,420,2021-05-18 09:09:40,-41.2244,-158.022,American Samoa
421,421,2020-02-27 13:28:44,-89.63,-179.022,Argentina
422,422,2017-11-01 11:28:42,23.9225,-89.983,Finland
423,423,2021-06-11 01:38:37,-87.2,-177.109,Albania
424,424,2017-12-30 14:52:57,-77.4774,61.2192,Samoa
425,425,2021-09-27 19:35:07,-41.2244,-158.022,American Samoa
426,426,2022-10-18 01:04:30,-58.4025,-168.097,Albania
427,427,2020-04-22 03:08:50,-66.9418,-30.0087,Isle of Man
428,428,2020-09-27 18:46:41,-83.4105,-150.788,Bangladesh
429,429,2019-07-30 21:39:49,-83.8846,-179.612,Barbados
430,430,2019-04-01 01:23:49,-88.5252,-172.436,American Samoa
431,431,2019-03-06 05:16:43,-84.3867,-120.917,Botswana
432,432,2021-12-03 13:49:55,-76.9515,-150.467,Bahrain
433,433,2021-11-29 21:09:03,-88.8298,-170.188,Albania
434,434,2020-02-21 06:10:03,-88.8298,-170.188,Albania
435,435,2019-07-15 18:47:59,-88.8298,-170.188,Albania
436,436,2019-12-11 04:02:00,-88.8298,-170.188,Albania
437,437,2018-09-27 03:32:46,9.21312,155.718,Macao
438,438,2020-04-04 10:22:39,-88.8298,-170.188,Albania
439,439,2018-07-21 06:35:49,-88.8298,-170.188,Albania
440,440,2022-03-11 11:59:27,-84.8378,-167.14,Aruba
441,441,2019-02-28 16:20:45,-82.3418,8.70819,France
442,442,2018-11-18 23:54:07,-88.8298,-170.188,Albania
443,443,2017-12-28 04:23:13,-53.7383,-86.0636,Saint Helena
444,444,2021-05-06 02:19:31,63.272,141.58,Belgium
445,445,2020-10-27 14:05:10,-16.7451,-23.5091,Guyana
446,446,2020-10-05 20:55:33,-58.4025,-168.097,Albania
447,447,2021-02-04 12:30:53,-71.6036,-175.3,Argentina
448,448,2020-07-01 04:47:27,-77.6883,-145.539,Andorra
449,449,2018-03-15 00:04:23,-73.1838,-154.293,Bangladesh
450,450,2018-09-28 05:43:18,-81.0108,-165.206,Antigua and Barbuda
451,451,2020-05-13 14:41:24,-88.9652,-164.795,Armenia
452,452,2018-12-07 17:20:26,7.39183,-159.693,Sri Lanka
453,453,2021-01-13 04:10:52,-75.8378,-163.945,Barbados
454,454,2018-07-01 10:44:58,11.5468,-166.047,Gibraltar
455,455,2018-01-24 02:05:15,-56.696,-139.211,Cayman Islands
456,456,2018-05-17 18:00:51,-63.2737,-163.515,French Guiana
457,457,2021-12-29 18:41:10,-85.7359,-161.599,Albania
458,458,2018-01-13 05:10:22,-41.5492,-152.355,Cameroon
459,459,2020-10-16 09:42:17,-78.1205,-43.7136,Martinique
460,460,2021-06-16 03:33:28,-88.8298,-170.188,Albania
461,461,2020-09-07 20:49:30,14.1557,87.3903,Tonga
462,462,2022-08-19 23:59:15,-89.63,-179.022,Argentina
463,463,2022-10-05 07:51:41,-88.8298,-170.188,Albania
464,464,2018-10-17 22:33:30,-40.0293,-119.657,Congo
465,465,2018-10-22 03:15:31,-17.5166,-70.4578,Ghana
466,466,2022-02-04 17:26:27,-81.0108,-165.206,Antigua and Barbuda
467,467,2017-11-08 06:31:01,-53.6534,-149.875,Antigua and Barbuda
468,468,2020-03-21 08:53:11,-89.63,-179.022,Argentina
469,469,2020-07-23 13:16:16,27.0834,2.63095,Anguilla
470,470,2019-03-19 05:00:26,87.8892,35.6314,Djibouti
471,471,2021-03-24 17:41:39,53.1292,134.669,Martinique
472,472,2022-07-07 11:33:17,-88.8298,-170.188,Albania
473,473,2022-01-23 15:14:58,85.9766,-124.826,India
474,474,2018-11-21 09:50:45,-81.0108,-165.206,Antigua and Barbuda
475,475,2018-04-13 14:29:38,-87.2,-177.109,Albania
476,476,2019-03-06 08:53:48,78.4417,52.3057,France
477,477,2020-11-22 12:13:32,-85.7167,9.23298,Japan
478,478,2021-01-16 01:09:13,-38.3483,-9.43868,Slovenia
479,479,2018-05-21 17:38:20,-41.5492,-152.355,Cameroon
480,480,2019-02-08 03:34:58,-30.7158,-167.461,Mozambique
481,481,2020-09-12 02:18:50,-88.8298,-170.188,Albania
482,482,2019-08-14 05:41:41,-23.6235,-67.2347,Cape Verde
483,483,2020-10-31 22:15:00,-43.5516,-4.07297,Turkmenistan
484,484,2018-06-10 05:00:37,-88.9652,-164.795,Armenia
485,485,2018-05-28 15:42:34,-46.5682,68.5897,San Marino
486,486,2020-09-08 00:24:00,-85.9972,-164.849,Cote d'Ivoire
487,487,2019-11-27 17:57:03,33.6546,-31.6768,Morocco
488,488,2021-01-23 17:42:10,-83.8846,-179.612,Barbados
489,489,2020-06-12 19:05:07,-17.1623,-25.7905,Ethiopia
490,490,2020-05-13 15:26:44,-47.9252,-7.47855,Sri Lanka
491,491,2020-02-29 21:44:18,-73.1838,-154.293,Bangladesh
492,492,2020-04-10 20:36:07,-2.1315,-125.766,Georgia
493,493,2019-09-11 19:09:06,-81.0108,-165.206,Antigua and Barbuda
494,494,2022-06-25 00:29:11,25.0708,-97.1964,Monaco
495,495,2022-09-10 12:51:21,-87.0547,-146.047,Chad
496,496,2022-05-25 03:33:37,-88.8298,-170.188,Albania
497,497,2021-10-22 12:59:06,-88.8298,-170.188,Albania
498,498,2021-05-13 21:01:51,-88.9652,-164.795,Armenia
499,499,2018-10-01 03:42:12,-65.4281,-162.969,Macao
500,500,2019-10-24 18:54:20,-88.8298,-170.188,Albania
501,501,2018-11-04 15:42:21,-88.8298,-170.188,Albania
502,502,2021-02-27 21:37:55,61.0938,-32.7574,Poland
503,503,2018-12-04 18:48:35,-57.2319,162.991,Albania
504,504,2020-02-14 06:10:52,-88.8298,-170.188,Albania
505,505,2020-04-23 07:32:52,-88.5252,-172.436,American Samoa
506,506,2020-01-25 06:05:03,-75.2588,-107.089,Canada
507,507,2022-09-24 01:11:10,-88.8298,-170.188,Albania
508,508,2019-09-14 17:10:43,-88.8298,-170.188,Albania
509,509,2020-08-17 21:06:27,-85.7359,-161.599,Albania
510,510,2022-02-12 00:54:40,-75.3,-169.77,Aruba
511,511,2020-09-08 10:03:59,-60.4435,-145.379,China
512,512,2019-09-01 09:13:29,1.94419,-6.6721,Isle of Man
513,513,2022-05-11 05:43:57,-80.3281,17.9914,Liberia
514,514,2018-11-12 05:03:28,-88.8298,-170.188,Albania
515,515,2021-05-04 18:24:29,-26.6289,-71.5646,Korea
516,516,2020-06-06 04:11:15,-87.0574,-164.826,Bahamas
517,517,2022-08-12 14:40:22,-71.6036,-175.3,Argentina
518,518,2022-06-15 17:26:29,-81.3019,63.8961,Ecuador
519,519,2018-02-23 02:18:47,-88.8298,-170.188,Albania
520,520,2022-03-14 12:13:53,-42.0428,-130.594,Hong Kong
521,521,2018-10-28 23:37:40,-48.5405,-10.8002,Nicaragua
522,522,2018-07-12 12:20:59,32.9976,-137.84,Northern Mariana Islands
523,523,2018-04-03 08:41:50,-89.0259,139.003,Iran
524,524,2021-05-13 20:49:39,-67.5003,0.033001,Ethiopia
525,525,2021-07-23 21:18:02,-89.9787,-173.293,Albania
526,526,2018-09-21 22:26:30,-88.8298,-170.188,Albania
527,527,2020-11-15 18:35:20,-75.3,-169.77,Aruba
528,528,2019-03-31 08:35:29,-83.8846,-179.612,Barbados
529,529,2019-12-09 00:52:29,4.21689,-145.82,Afghanistan
530,530,2019-08-08 03:29:26,-84.1602,25.7078,Eritrea
531,531,2018-01-14 22:49:33,-87.6082,-99.2329,Costa Rica
532,532,2021-01-24 08:21:14,-88.5252,-172.436,American Samoa
533,533,2020-06-28 04:27:45,-68.0095,-157.227,Angola
534,534,2021-12-19 01:08:55,-87.6079,-52.2258,Estonia
535,535,2021-05-19 13:48:56,-2.09847,-36.5937,Belarus
536,536,2022-03-13 02:58:42,30.4611,-24.6127,Madagascar
537,537,2020-10-17 11:57:08,-56.8702,-93.6232,Christmas Island
538,538,2020-12-01 03:30:58,10.411,-154.518,Nigeria
539,539,2020-05-23 04:31:36,-43.7816,-66.1592,Congo
540,540,2022-08-04 15:07:28,-84.8378,-167.14,Aruba
541,541,2022-05-19 02:43:09,8.29372,128.128,Cocos (Keeling) Islands
542,542,2019-07-05 12:16:11,-77.6883,-145.539,Andorra
543,543,2019-10-12 02:02:14,68.3196,88.5485,Botswana
544,544,2022-07-08 06:00:32,-64.984,-117.531,Aruba
545,545,2019-12-27 14:15:05,82.2559,-160.379,Grenada
546,546,2020-03-30 09:36:31,-80.3222,-96.2117,Benin
547,547,2019-03-11 16:43:05,-83.2417,-133.178,Latvia
548,548,2020-11-16 01:46:50,-76.0108,-27.8435,Maldives
549,549,2017-12-24 05:10:28,-89.63,-179.022,Argentina
550,550,2021-09-30 05:32:49,59.4582,-94.5057,Syrian Arab Republic
551,551,2021-04-12 21:31:42,-88.8298,-170.188,Albania
552,552,2022-03-14 05:12:07,-80.6043,31.9601,Lesotho
553,553,2018-08-28 11:51:51,-87.2,-177.109,Albania
554,554,2021-03-07 06:15:00,10.6821,-177.957,Maldives
555,555,2018-02-27 20:37:40,7.69802,-140.201,Montserrat
556,556,2018-12-15 13:15:39,-86.4433,-178.772,American Samoa
557,557,2018-09-01 22:05:12,-88.8298,-170.188,Albania
558,558,2019-08-17 10:30:49,-20.9047,-136.491,Hungary
559,559,2021-01-18 15:17:43,-83.9054,-153.818,Azerbaijan
560,560,2019-03-16 22:54:50,-83.367,-154.603,Albania
561,561,2022-08-12 12:15:49,-81.8618,63.9845,Tokelau
562,562,2020-07-11 14:53:49,24.075,-143.458,Bolivia
563,563,2021-10-09 10:11:32,-86.2919,-103.993,Anguilla
564,564,2018-08-03 10:48:38,-42.9264,5.13075,Switzerland
565,565,2018-11-27 23:00:37,-86.4433,-178.772,American Samoa
566,566,2019-02-20 20:53:14,29.9602,-101.96,India
567,567,2021-06-30 14:39:27,-75.7236,-156.761,Cuba
568,568,2018-10-25 01:58:57,-75.8862,-111.36,American Samoa
569,569,2021-02-07 05:20:38,-71.6856,-179.126,Albania
570,570,2019-05-21 00:12:37,-86.4433,-178.772,American Samoa
571,571,2021-12-16 13:17:11,-85.7359,-161.599,Albania
572,572,2019-05-23 13:06:19,-88.8298,-170.188,Albania
573,573,2020-03-27 15:14:53,-89.63,-179.022,Argentina
574,574,2020-02-16 21:33:51,-62.9218,-153.003,Antarctica (the territory South of 60 deg S)
575,575,2020-05-22 15:55:38,76.8924,-127.67,Cambodia
576,576,2021-05-06 11:14:22,-36.9507,-4.59275,Argentina
577,577,2022-01-11 13:50:01,23.9815,39.7503,Norway
578,578,2020-07-15 05:10:26,-75.8771,-14.25,Cameroon
579,579,2021-01-06 01:29:28,32.6584,5.55286,Belize
580,580,2021-01-27 08:18:19,-20.195,-36.8179,Sao Tome and Principe
581,581,2019-04-17 02:45:12,-88.8298,-170.188,Albania
582,582,2020-02-10 05:31:28,-88.8298,-170.188,Albania
583,583,2018-07-11 10:00:31,25.0708,-97.1964,Monaco
584,584,2022-04-20 03:20:37,64.1005,-52.2006,Nigeria
585,585,2021-03-01 06:36:10,-75.8862,-111.36,American Samoa
586,586,2020-05-03 15:37:58,-88.8298,-170.188,Albania
587,587,2018-01-01 00:27:19,10.5366,-61.4005,Malawi
588,588,2020-04-26 21:17:08,-86.6339,-83.6319,Aruba
589,589,2021-02-01 16:40:34,-81.9317,-127.577,Ethiopia
590,590,2018-10-20 18:57:08,-18.5602,80.4949,Cameroon
591,591,2020-03-28 08:11:54,-75.8378,-163.945,Barbados
592,592,2018-12-07 13:06:08,-88.0812,-166.603,Andorra
593,593,2022-04-10 21:18:37,3.32319,117.253,Namibia
594,594,2020-10-01 21:21:05,-58.4025,-168.097,Albania
595,595,2022-02-21 11:57:57,21.8147,72.7315,Albania
596,596,2022-05-04 07:07:09,-50.6952,-61.3286,Qatar
597,597,2022-01-09 16:50:56,-83.1105,-161.928,Algeria
598,598,2021-08-17 13:11:09,-75.3,-169.77,Aruba
599,599,2018-05-06 01:28:30,-6.08564,-132.163,Ethiopia
600,600,2021-06-18 13:49:18,69.2196,-116.759,Venezuela
601,601,2018-11-09 13:16:19,-84.8378,-167.14,Aruba
602,602,2018-07-24 08:30:55,-84.3867,-120.917,Botswana
603,603,2019-06-25 05:13:01,14.0083,-141.603,Netherlands Antilles
604,604,2020-12-25 06:02:16,-85.3088,130.617,Malta
605,605,2019-12-25 10:34:16,23.4039,-55.0237,Taiwan
606,606,2020-12-22 23:16:46,-88.8298,-170.188,Albania
607,607,2018-06-05 23:39:40,-37.0563,-99.6912,Central African Republic
608,608,2018-08-17 00:20:20,-75.0684,-36.353,Ecuador
609,609,2021-09-07 02:08:14,-48.5689,138.767,Trinidad and Tobago
610,610,2018-07-31 10:23:06,29.9602,-101.96,India
611,611,2021-09-25 15:14:28,-79.9806,-112.824,Christmas Island
612,612,2022-09-05 05:10:23,-18.2471,-145.687,Central African Republic
613,613,2022-02-08 05:09:06,-75.3,-169.77,Aruba
614,614,2020-08-06 12:12:46,12.8923,-3.45146,Italy
615,615,2019-10-18 00:33:08,-71.4234,-121.372,Colombia
616,616,2017-10-25 11:00:30,-77.6883,-145.539,Andorra
617,617,2019-11-24 03:43:41,-54.6174,76.0721,Monaco
618,618,2021-03-31 05:18:29,-71.6555,-154.542,Guyana
619,619,2020-02-16 01:05:46,-43.4815,-99.0002,Nicaragua
620,620,2019-09-08 01:50:52,-64.984,-117.531,Aruba
621,621,2021-02-12 18:08:00,-88.8298,-170.188,Albania
622,622,2021-06-23 13:06:52,-58.4025,-168.097,Albania
623,623,2021-08-14 09:07:02,-88.8298,-170.188,Albania
624,624,2019-07-01 14:55:07,-41.1737,170.227,Antarctica (the territory South of 60 deg S)
625,625,2018-09-21 22:30:13,-32.5999,18.3353,Cocos (Keeling) Islands
626,626,2020-12-28 13:43:37,-46.4271,-92.5167,Bolivia
627,627,2018-01-06 03:43:16,-72.1181,-51.6556,Ethiopia
628,628,2020-10-07 00:15:46,-81.0108,-165.206,Antigua and Barbuda
629,629,2022-03-31 20:20:57,-81.0108,-165.206,Antigua and Barbuda
630,630,2020-10-22 06:21:02,-26.6246,42.3263,Netherlands Antilles
631,631,2021-07-23 14:27:55,-75.8378,-163.945,Barbados
632,632,2021-10-06 00:08:23,-8.64133,28.7002,Central African Republic
633,633,2022-05-02 03:37:15,-81.0108,-165.206,Antigua and Barbuda
634,634,2020-11-02 01:07:59,32.3774,-171.997,Liechtenstein
635,635,2019-06-21 00:36:18,-85.7167,9.23298,Japan
636,636,2020-04-17 04:23:19,-65.1612,-167.961,Israel
637,637,2018-06-06 01:25:58,-41.2244,-158.022,American Samoa
638,638,2020-12-21 14:45:58,-64.4121,-97.1328,Kenya
639,639,2020-12-01 21:33:43,-75.333,-117.364,Guatemala
640,640,2019-07-12 16:46:03,-87.2,-177.109,Albania
641,641,2019-08-28 01:19:41,-48.2994,2.35323,French Polynesia
642,642,2020-11-20 16:03:25,4.21689,-145.82,Afghanistan
643,643,2020-06-01 05:58:14,-87.4992,-177.336,Bulgaria
644,644,2022-06-09 11:40:06,-71.6856,-179.126,Albania
645,645,2021-08-19 23:23:25,-80.8261,-2.13352,Nepal
646,646,2020-04-09 16:08:44,-44.0588,74.7432,Malta
647,647,2018-04-16 03:16:53,68.5203,-3.15466,Mauritania
648,648,2021-12-18 08:43:00,-88.8298,-170.188,Albania
649,649,2020-10-06 14:24:08,-80.7952,-22.2518,Sudan
650,650,2020-12-01 15:03:05,-71.4234,-121.372,Colombia
651,651,2022-01-06 21:36:36,23.5214,159.934,Martinique
652,652,2020-10-26 04:27:32,29.9602,-101.96,India
653,653,2020-10-15 07:38:44,-65.1612,-167.961,Israel
654,654,2021-07-22 16:17:38,-84.8378,-167.14,Aruba
655,655,2017-12-10 04:18:38,-71.2179,-152.808,Azerbaijan
656,656,2020-06-07 18:08:45,-75.8378,-163.945,Barbados
657,657,2019-12-12 08:12:22,-83.8846,-179.612,Barbados
658,658,2020-08-16 20:44:47,-87.2,-177.109,Albania
659,659,2019-07-10 10:32:21,-75.8378,-163.945,Barbados
660,660,2021-06-01 23:24:07,-75.7662,-171.892,Afghanistan
661,661,2020-11-20 20:42:39,-52.7867,-53.6215,Christmas Island
662,662,2020-02-20 04:55:40,-63.2598,-150.814,Iceland
663,663,2018-09-19 23:15:01,-88.8298,-170.188,Albania
664,664,2022-07-17 15:14:37,-87.0574,-164.826,Bahamas
665,665,2017-12-19 14:01:16,-87.4992,-177.336,Bulgaria
666,666,2019-07-14 16:11:46,-71.6856,-179.126,Albania
667,667,2022-09-19 09:18:13,-87.4992,-177.336,Bulgaria
668,668,2020-09-08 19:52:51,-88.8298,-170.188,Albania
669,669,2020-10-16 23:16:45,37.4445,104.575,Liechtenstein
670,670,2020-10-27 04:59:57,-86.4433,-178.772,American Samoa
671,671,2020-04-26 16:04:53,-38.4062,-154.323,Armenia
672,672,2018-02-03 04:33:48,-88.8298,-170.188,Albania
673,673,2022-04-14 21:36:12,-88.8298,-170.188,Albania
674,674,2020-01-16 04:13:22,81.1893,-112.978,New Caledonia
675,675,2022-03-25 21:17:59,-51.0233,58.3184,Gambia
676,676,2021-08-13 16:56:46,-36.1025,52.7504,Saudi Arabia
677,677,2019-12-15 20:06:39,-84.8378,-167.14,Aruba
678,678,2019-09-08 16:46:26,50.2114,56.4204,Iran
679,679,2021-03-25 06:23:10,-89.3568,-35.853,Congo
680,680,2019-03-29 23:22:56,-73.1838,-154.293,Bangladesh
681,681,2020-11-03 21:06:37,-88.4607,-154.638,Bouvet Island (Bouvetoya)
682,682,2020-04-22 06:57:01,-50.4107,-59.6212,Chad
683,683,2021-10-21 11:57:06,-75.3,-169.77,Aruba
684,684,2022-08-02 05:07:15,-80.3222,-96.2117,Benin
685,685,2017-10-29 08:56:04,32.7451,12.5642,Aruba
686,686,2022-05-20 10:45:46,-21.7732,124.875,Jersey
687,687,2019-12-11 14:00:50,-89.8908,-179.887,Albania
688,688,2019-07-05 09:32:12,87.1865,17.1002,Singapore
689,689,2019-09-26 14:14:53,-70.4671,120.25,French Southern Territories
690,690,2019-05-10 01:17:54,-85.7359,-161.599,Albania
691,691,2020-05-19 16:49:20,5.01808,122.17,China
692,692,2022-05-08 21:57:58,-84.8378,-167.14,Aruba
693,693,2018-12-16 14:44:10,-88.9652,-164.795,Armenia
694,694,2020-04-15 15:15:59,-33.8955,5.94326,Yemen
695,695,2022-07-17 05:33:26,-88.8298,-170.188,Albania
696,696,2020-06-25 02:19:23,84.6067,-132.104,Singapore
697,697,2020-07-19 21:46:58,-88.8298,-170.188,Albania
698,698,2021-12-11 02:53:02,30.9432,90.3655,Lao People's Democratic Republic
699,699,2019-03-27 12:05:37,-30.3716,177.678,Netherlands Antilles
700,700,2018-06-05 17:42:30,-84.8378,-167.14,Aruba
701,701,2020-08-18 08:25:31,-82.3274,-122.209,Bangladesh
702,702,2020-04-21 03:14:08,-87.2,-177.109,Albania
703,703,2020-01-21 07:01:37,-11.1221,100.126,Netherlands Antilles
704,704,2019-10-04 05:43:55,-71.6856,-179.126,Albania
705,705,2021-08-25 03:47:44,26.2411,-64.7417,Denmark
706,706,2022-03-06 18:03:57,-30.6946,66.3329,Burundi
707,707,2020-08-03 16:57:01,-34.2361,102.799,Austria
708,708,2018-08-11 01:00:28,-81.0108,-165.206,Antigua and Barbuda
709,709,2020-12-03 15:25:22,-88.8298,-170.188,Albania
710,710,2021-12-23 08:56:15,-89.9796,-72.4059,Belgium
711,711,2020-07-23 02:34:01,69.8983,-44.5593,Argentina
712,712,2020-03-02 02:19:46,-88.8298,-170.188,Albania
713,713,2021-11-04 04:57:21,-36.7511,142.29,Saint Kitts and Nevis
714,714,2018-08-14 11:38:11,-88.8298,-170.188,Albania
715,715,2022-03-17 09:37:02,-81.0108,-165.206,Antigua and Barbuda
716,716,2021-06-26 05:12:42,-88.9652,-164.795,Armenia
717,717,2022-10-02 09:38:54,-10.7937,43.2277,Iceland
718,718,2022-06-03 02:29:33,-88.9652,-164.795,Armenia
719,719,2018-10-29 04:05:12,-38.4062,-154.323,Armenia
720,720,2019-06-17 03:05:42,30.6428,132.596,Denmark
721,721,2017-11-29 04:43:22,-81.9484,-125.07,Chile
722,722,2021-08-13 07:42:02,-53.6534,-149.875,Antigua and Barbuda
723,723,2021-10-11 01:33:35,-38.4062,-154.323,Armenia
724,724,2018-04-18 21:33:50,-88.8298,-170.188,Albania
725,725,2018-02-17 19:28:06,-50.5663,-46.1222,Namibia
726,726,2021-02-15 19:48:55,-66.3518,110.74,Burundi
727,727,2018-02-28 12:56:00,7.21824,-9.3971,Portugal
728,728,2019-04-06 15:39:21,-88.9652,-164.795,Armenia
729,729,2020-08-28 20:25:09,-36.3753,-81.7444,Bolivia
730,730,2020-08-13 16:56:44,12.7811,-161.771,Fiji
731,731,2020-01-27 20:00:34,14.0083,-141.603,Netherlands Antilles
732,732,2020-08-09 23:47:47,16.0457,-64.9154,Algeria
733,733,2021-12-01 02:31:27,-13.7273,-154.091,Hong Kong
734,734,2022-04-04 06:26:56,-84.8378,-167.14,Aruba
735,735,2018-12-10 13:16:04,53.1991,103.413,Thailand
736,736,2018-08-24 08:38:14,-87.0574,-164.826,Bahamas
737,737,2019-07-05 08:55:23,-67.0064,-65.5553,Algeria
738,738,2021-01-23 12:41:23,-81.0108,-165.206,Antigua and Barbuda
739,739,2022-04-21 01:23:20,-58.4025,-168.097,Albania
740,740,2019-06-07 12:57:06,-83.8846,-179.612,Barbados
741,741,2017-11-15 15:17:20,-88.8298,-170.188,Albania
742,742,2021-05-01 14:21:31,-51.7397,31.0816,American Samoa
743,743,2022-08-15 05:45:38,3.41608,-109.236,Kuwait
744,744,2019-08-28 15:03:13,-76.8074,58.7517,New Caledonia
745,745,2021-12-12 04:15:52,-58.4025,-168.097,Albania
746,746,2019-10-15 00:31:59,-71.6036,-175.3,Argentina
747,747,2021-03-11 15:28:22,-84.8378,-167.14,Aruba
748,748,2019-02-17 11:25:30,-87.0574,-164.826,Bahamas
749,749,2021-01-04 00:08:03,67.5426,61.4646,Sudan
750,750,2022-07-12 15:14:04,-32.8683,151.055,Georgia
751,751,2019-09-20 02:41:12,-71.4281,-82.75,Bahamas
752,752,2018-06-13 20:20:42,12.8923,-3.45146,Italy
753,753,2021-08-29 21:16:58,1.15509,-118.397,Isle of Man
754,754,2018-09-25 02:31:12,-74.8056,-131.429,Tokelau
755,755,2021-05-29 11:03:17,-81.4718,156.611,Bosnia and Herzegovina
756,756,2018-06-09 19:10:53,-86.6339,-83.6319,Aruba
757,757,2020-10-26 05:14:44,-42.4982,-47.8547,Bouvet Island (Bouvetoya)
758,758,2019-05-29 19:21:36,52.4313,-86.6888,Congo
759,759,2022-01-27 20:28:51,-88.8298,-170.188,Albania
760,760,2019-07-06 02:28:36,-88.8298,-170.188,Albania
761,761,2018-09-12 07:24:47,-19.7495,-22.312,Israel
762,762,2022-05-31 23:16:56,-81.0108,-165.206,Antigua and Barbuda
763,763,2021-08-21 23:50:53,50.5093,-83.9743,Bermuda
764,764,2021-12-01 16:40:41,2.87298,120.33,Japan
765,765,2021-08-12 14:33:21,-32.3508,-114.656,Bosnia and Herzegovina
766,766,2020-04-12 08:20:35,67.6769,30.6223,Guyana
767,767,2019-07-07 19:01:05,-88.5252,-172.436,American Samoa
768,768,2021-07-22 21:09:47,-86.2919,-103.993,Anguilla
769,769,2021-04-07 15:36:00,4.21689,-145.82,Afghanistan
770,770,2022-05-15 03:25:15,-81.9484,-125.07,Chile
771,771,2018-06-21 08:42:57,-29.1712,-107.111,Montserrat
772,772,2022-09-22 05:59:55,25.0708,-97.1964,Monaco
773,773,2018-09-02 22:38:44,12.7811,-161.771,Fiji
774,774,2021-06-26 11:22:40,-85.7359,-161.599,Albania
775,775,2021-04-28 00:08:15,-60.4631,-114.11,Lesotho
776,776,2022-03-04 07:52:45,-58.4025,-168.097,Albania
777,777,2020-10-29 07:19:45,-64.6547,-66.25,Niger
778,778,2018-10-19 14:43:39,48.2704,-123.073,Guatemala
779,779,2018-09-20 22:46:00,-87.2,-177.109,Albania
780,780,2017-10-23 16:33:50,-88.8298,-170.188,Albania
781,781,2021-02-27 23:30:48,-86.4433,-178.772,American Samoa
782,782,2019-08-21 11:13:58,-71.6856,-179.126,Albania
783,783,2019-05-26 02:06:51,-71.6856,-179.126,Albania
784,784,2021-07-14 17:10:47,-83.8846,-179.612,Barbados
785,785,2019-10-23 04:22:20,7.69802,-140.201,Montserrat
786,786,2020-10-25 10:39:22,-51.8096,-60.8195,Algeria
787,787,2021-11-02 10:19:16,-71.6856,-179.126,Albania
788,788,2020-04-23 04:55:04,-81.1737,-177.983,Switzerland
789,789,2020-12-12 01:20:08,-88.8298,-170.188,Albania
790,790,2022-09-24 18:18:16,40.8613,-48.0756,Timor-Leste
791,791,2018-09-09 22:08:16,-52.9336,-85.6876,Palestinian Territory
792,792,2018-10-06 00:13:19,-80.2685,-115.427,Switzerland
793,793,2021-08-15 16:40:22,-84.8378,-167.14,Aruba
794,794,2018-01-10 19:01:15,-75.7662,-171.892,Afghanistan
795,795,2018-01-13 22:23:00,-23.6659,-136.826,Cameroon
796,796,2019-12-21 04:30:01,-88.8298,-170.188,Albania
797,797,2018-04-29 07:50:14,-81.0108,-165.206,Antigua and Barbuda
798,798,2021-05-20 17:04:38,-30.1085,-137.192,India
799,799,2022-09-08 07:34:07,-88.8298,-170.188,Albania
800,800,2018-10-01 21:29:52,19.0947,3.78815,Luxembourg
801,801,2021-12-31 21:23:05,76.9245,-162.89,Nepal
802,802,2020-07-23 15:55:49,-80.3222,-96.2117,Benin
803,803,2017-11-22 00:57:09,-5.01012,-124.568,Greenland
804,804,2021-08-16 18:25:00,8.41443,-72.0107,Gibraltar
805,805,2021-10-07 23:21:06,-88.8298,-170.188,Albania
806,806,2021-03-22 11:53:47,-66.9418,-30.0087,Isle of Man
807,807,2019-01-11 19:16:39,-58.3498,42.772,Bahrain
808,808,2019-01-03 15:43:12,-71.6856,-179.126,Albania
809,809,2022-03-31 14:09:15,35.2848,-157.542,Indonesia
810,810,2019-11-22 07:28:37,-89.6778,-169.798,Belize
811,811,2017-11-16 20:15:53,61.2075,-100.594,Martinique
812,812,2021-03-19 23:11:00,46.0704,117.959,Jersey
813,813,2022-06-13 23:08:43,-70.9146,-136.554,French Southern Territories
814,814,2021-12-02 04:59:27,5.81305,168.452,Netherlands
815,815,2019-01-14 13:58:30,49.0415,-51.5327,Mali
816,816,2020-02-04 09:27:03,-88.8298,-170.188,Albania
817,817,2021-04-18 17:58:43,-88.9652,-164.795,Armenia
